Address,BTC Balance,Result
13xGCc4TPSYY9GYxBGVNox82KxyjkFnxMX,2000.001131,success
13sXfpp2V16nnxYvW9FHHoBdMa3k98uJw8,2000.001131,success
13dXFMyG22EsUsvaWhCqUo7SXuX7rBPog6,2000.001131,success
13dSnmhFeX3qqbsi4thXXad4ggTh6VCESG,2000.002589,success
13Wv5hGhubAWgSPWtXYh6s1s7HX2N1psYg,2000.001131,success
13RwLs69Y7xPrTM5E2aa9RxiDSyeX6jEyw,2000.001131,success
1KxQJau7BkuwHZh7Ugo2yoqKN9WeS51S5C,2000.000631,success
1AsgPtK6qG5M8bHxcgeVzot12gfKnUnPW9,2000.000466,success
14jNu8EmWnCB6C75gsQd4noYdt5gxqmnzo,2000.000131,success
1CqMbvPpLS8mWerAHiJSS9yasZaQ9bEsZf,2000.000112,success
1FBNk225WMvjWfTGuVQsFXhpBnuk9BMWgR,1584.675137,success
3KUoG9NjZP6AuxkAXAp5Y6JpdQzF6QGnD5,2000.000118,success
3FXLxsjdt1BicD6Pzm5JcYji6Lvdv5VLbQ,2000.000082,success
37qpUn6vNhezAiNN5193jJu1Kiv2ZBT6qj,2000.000077,success
37ZP1W5fMeHWNFSmqTLV3Zin91tYPzbpbf,2000.000095,success
324ezXhZPcFR9WCPpZ52FM6UWKpD8YxJNY,2000.000089,success
1ByTg4UG5TD9Pt84ww2GJupmkFNSg7WX9a,1999.999549,success
16maYEFESxYegRrDrm8AzmhYtGdHwHnvnx,1999.999422,success
3K1CfJsHwxFomCjPFavNEzq6F9bqnebfnB,1999.998627,success
12KkxkrPeSR9H1SnbKT2UPepLgarz3tGHp,1985.683622,success
1NYAd6fA2dc5xowuweFUSDRqRTEzDwk28,23,success
15H9kPoYYM6DLYxjGG9irXtgGcujppgn1w,1370.748351,success
1DTBF2ooVxKTni2McYwXujbNv6wRvjP9ms,2112.328979,success
1ER3nEZFqXUkKw6AucHnmPxXnQQ8F6SJEG,1969.001471,success
1JQJnwnjRmSdybz8Tcv5pEmn3CqLGBXgNd,1965.001757,success
14CQ2jCrpsd1eSdC4zWsJZH9LvDr6GrCyo,1957.551296,success
1LVY5FG4knNDYhGGxutDf6Vh33SjEEAepC,1949.998287,success
3KhMqRMh3cLJCqZPdvJMx55h7onRWaJdit,1936.405969,success
19rvEojniQQYqf4vGsvhPfiLMeYrag4gEe,1925.424483,success
33A1F2mUDajW7VTWxoqtBatAaRvdohFNKc,79.740885,success
1C4H9GDALbjDVnbfTt4a9ML1XbwzLS1rUC,1908.00222,success
1PZYFvm9NP2MFfm8oXtvGhJoEhZEdtxjp9,1873.159537,success
15HDbh92juxL9NRW4sm8wo3hmDoc32vWNM,1861.098102,success
38woAACxZvhEaVPc75rzwJR29gxLNe11DN,14.51990677,success
1FdPpELnjHfwSM4Nvi7LdYS4S4GVGsLUQY,1804.001231,success
1ctwnbd2GpxzNFZWyipXhPMWHM5pUB4Er,1802.919368,success
13HVZCHH6ndYPGYLtwdk7bH5Bv2wGzv2wK,1800.832543,success
15vwE15F9Umu3aigWfFx7XKHQqVS6TyoZo,1799.99991,success
1Ek9Jj3Z3Bnipe3DnMq2otXG5iNjze66VR,1799.241131,success
33adDkrPs5kgGubVdZ8bCdA42oPyEUivVJ,1782.99673,success
1KZdzcStb3hEVC4CrnrCYBjaqCVCgYnSzY,1212.873104,success
1Go1p98x7EpKmEFiYnr4qjX6PJyxdfweJV,1768.999727,success
1DtFKiPdYD2U6XDZGtWK7q8JYVrDKBHBqE,1766.001136,success
13FKHnREotr4jrjiSJwPUpecogVT7Rj7bu,1750.001135,success
124BPp9mTaXxTXiRx8cxEZDd4sGjoxGk9F,2872.225373,success
15e8jdh1wKf3toj7yQWwuGNdMYyb6DTWE9,1723.926722,success
1M5Uj9A3bBdM7pdWtcsDMJW3eChmitkwq1,1228.237381,success
1CLxmHRhoi9VpSj5QihqPEdbhLL8E1oeUZ,1701.081358,success
12Eqq2YuTU5q5F7L1khsqMYzFfeU4xmjD2,1699.999492,success
1BVMFfPXJy2TY1x6wm8gow3N5Amw4Etm5h,1698.245324,success
1NkG3VkApAkroyFC4v6uLxZB7qZGxNL22p,1265.809495,success
32arqtVTvTEDSJ8stqRjy638gFqKXK7dJ4,1539.235628,success
3BjNP5gL661VmHxyw7JKUok1yGtdFenxy2,1665.621127,success
1HDNfSr5ExyGfe77GX681PPZtN2deoewfd,1662.417903,success
3B7HtL4jvQCCr93w8qMuFkzuT23L9YDCSF,1819.161642,success
162W4Sv2kJzLuzuQ52nF2oXTyfWYMH4Pxw,1639.620725,success
3Jz9R3Eevdx2nrSidWt6ZB3fntznCcZ5TN,4035.716139,success
113324vM6NBar2q72w6iDCdQvPnPQw8Tvw,1600.001342,success
1MmcSBpzNYeGgSfVNxXEoBdpmsCxyMUuWW,1600.001131,success
1Kdf2p7tmaD2UQgx1t7cCyv8EbM5a9Hab6,1188.299,success
1PdXTPB3jkE4DXck92kDMMiFkuD44EdhGN,1355.667098,success
3EPqytXCCcapxe8dy6yufzLm1LXX8xmaLM,1594.302917,success
3BMEXoap6qtFxUjxcjC4J6CdfmagugqDxw,23.32831159,success
1JNamaC2PE4woAk1vaoW46e5pxgdQkaKnc,1592.001129,success
113fiz1m5ofgDnPueDXRXqyDMa8J3EirWZ,1586.249134,success
1GvWYCdY2CGKLYZ7min25oRjFHyk3ThTUG,1131.482254,success
1QEVCmvKS8KB3b5qo1JoYjMzMKxHWPast6,1566.080041,success
1JN8QEWaBxSdo7jMaB9ywgfLEufAw56ezX,1566.004973,success
1JqJHk69j15VAHdxUDD4hFPW8acZKoFGdS,1558.308237,success
1QEqQWSzrZfWsJ5Kxgh6BYnGJRjkYwMRmp,1545.050108,success
371aMYE7jJah4woukxrb6XXsoL8bU4TcDD,1536.951328,success
1JKkR1fSQKY6qUGHdNrD9wzTavButq7AWp,1526.107693,success
1J3St3rp3hVsuLGhegbLWicyPL3NRD3YJ7,1523.152365,success
1khexYoq6fvMdKAww7dpdZb4WBPKBq2hb,1518.001129,success
1F4N1oMNXJJRF33qcYkk58tZbEhGNH8NXN,1501.184894,success
3PyoQHou1BQeJnbkpKpgQNxF8wk3EXXVHP,1500.500108,success
3Dq1AfreNRssqJ3uwvudULVKhaFL2hSLqU,1500.500114,success
38fW4PLwRLqWKHWgE6R2i7k2P9jyACvKUc,1500.500114,success
1PzfwiEeLJzXHjCJXNRwDaKiDoj9sGE1sp,1500.028198,success
16nQzYruf1qSRRrXn7JJhv3ihNSf6dBsqD,980.0078593,success
1EF1cvMAM5QSnGoKEXJMRYGHM9MJ9rrBZh,1000.000077,success
13oRbW4P5kYaSX4UXAyd5VsSYr8x5hX2Pv,1500.001624,success
174NVbudzKV1jZnZvRzKvauZxnq25NfG4v,1500.001244,success
1Qj994hD27DRq2g3tL2feV3XXkffUXsMS,1500.000102,success
13byMcDPivr2fSnG1ZetpRC2gY7NiNTwJA,1500.000108,success
19f7nPeS4pX5u1CSYnymzMpPZx5K9gumLh,1499.999359,success
12q2uc3UhyjMWTBhEQhJNjRiYfHYsTjRri,25.05036655,success
1JKvYhFK3PVk38KwBYd4Pm6p6c6Aen2zvr,296.5214027,success
1Fkhvum7YANk14mQ4cRQFPXph7cHWLedXv,1491.945661,success
36VDZuHvzK3zprPVNsK2xD4VbK3ic5ZSTp,1484.351991,success
14mYYUZJPUMgofvURnFY65YRSj1uqDzXBj,1482.369813,success
31z8KmLzWb5U7ZqpyLrw6HcX8STZFCwFKG,1475.835511,success
1M5HhMqqjY8aMGvtd8FhDSLNnLv2fazjHT,886.9790386,success
12Tt2hCjDbSPM1ZkQo3FGNiKQc2wsLzXzC,1162.984732,success
1L7p6TBo1B2bz2gL4QPY9bYtn97VjFnYNg,913.521186,success
3MYmi5vuZACMn6x8DhM7BLFwavm2LwKrQ8,1452.379333,success
14uByGebfPR3EDhA9sVvg4wXdBNbJYW753,1441.124246,success
1D6iTqvbgcqenbkKNsFsi9zN21KH4KPPEa,1434.80212,success
1E6nViR5Xv1wyNXg87SamvtLJ5TyXuksLC,1432.934168,success
1AV4KGCsvtPZ9tG7hvwgb85wJyFd9xdpFv,1429.624995,success
35ty8iaSbWsj4YVkoHzs9pZMze6dapeoZ8,515.7773474,success
1DmXZ4UWKQ2AjwLAvEK8R6vmZe5jYoFUE6,1411.319834,success
3KNWiPHiZrgVBy9vJrGdUvZnBE3j5jnHKa,1409.942403,success
15Fjw2BtLVnzWad7CKzxdSF2fkDctKsKpE,1409.695263,success
35Ye123z3uWvxoXp9Gx5QEfRZ2susk2sL4,1402.383738,success
1NScGjCDbwKKQhrUgQVhvkiWTiqDR2GaLY,1400.001114,success
19EXaPSKix3guorGhApd1QixkwoDsk3Wv3,1400.000104,success
39VBgtWzS8eMv4k88WjLavUSUScjMXDRKF,1400.000176,success
139Gqqx4TESNaX1DAg5jRJCd3P22GGS1E1,1398.611954,success
1JqdadgxgxrnbEnfvohxtaSNbHt52kVLtC,1396.452959,success
3CXqwPMeRSZfAcXcw8h5xcv2QgxVP94cs8,1394.390494,success
35tR8soky58TuUo1dKrT7RTsRc8SWCAZMk,1391.881233,success
1Nc5Vpkk3qhFHzwrvHedr5uBB6ELSMuSmB,1382.978574,success
1K4VSNMNqnmngpTXdny8a6xj9cfvyTtFfV,1380.610148,success
37qPZgFTmTAJvPawZ1ak9dcTYNbTT2TqSM,1380.099173,success
15T8ADi92wvoTKVuzay7ny2eG1WSBiXk4i,524.7277335,success
bc1qn6vtqv5kc3lkwvk8px5p2ju94u8txlr3hxfrwa,1370.118673,success
14ResTzJYh5t9xDqtEsgCfXNjaWNSuA5uQ,1364.19166,success
1Pm21S13Hp4HaFBzeSTz9ajT7BcCLS8Vbu,1363.701372,success
1NkBVHtAJgMBd7yK7zTHvpni6pMa6Vpiwj,1274.548755,success
16QdwpazhZ2FnqiB5UauW7vRFqQjNBH7u3,1360.056116,success
1A92qvx1DNcrUTSe1zmRdPNhQrM4E6Sx92,1350.271604,success
1GRg4w3SEp3D5HgJejyasQtD6UyTyrtAqL,1350.000097,success
3KFumSNurzdgfsKzeLVC4CvsiepdBXwQEd,1347.458659,success
1HW3Wa63msqwhrBYCAsddMGh1gWXABXWyV,1336.933832,success
1GkqY6YQB6WKC9Hjh8oP8yojDufDYRCXkq,1336.220768,success
194RLDTv6rjkDu9kX99mTBuK6KunAWRRkk,1335.001113,success
1BgHppcDjzMYbfeJR23VHHbAFHUNunxAze,1327.000097,success
1Dq9aaxg3DJ6rXfhKE5jKYQmcK3SBuYy74,1325.989613,success
13kxWCuDWN1gGSe2vPmsSBVXyPfYLMh6M4,1320.317511,success
3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,3021.549536,success
15aKbxrQCJDEemv8LBeqE5mX6JikdporrZ,1312.406246,success
3Jo3k5cvQfWhCtwZtMVafqwJB3V34i7gt8,1304.734016,success
1FUGUiJFcsLktTAkexy2ghT3Kus7yyEuUJ,1303.391621,success
152kzDqjAVuPBMmJqcWvFbB7qkvigFXSLh,1301.415401,success
1F6aQVRg1aWB5K63fNcaA79o9Xoik27GM,1300.001119,success
19xjndVpGTqmFAC1ZL3gV6MpxJUMkvqSrd,1300.001119,success
12bFfEEyw8MwT2oan8Tv99Cw15kYKL6aiJ,1300.001119,success
372o41UryrDe4XuxgkagbByyVhH9niaGFu,1300.00097,success
1XQ8ZWMKbsX1kgFb2cT9h1zSiCQNDjnWV,1000.000636,success
3Lhf1HGi3PjMQzgR5tU1J6MEwnZqWfA4QM,1299.989512,success
1CqkuQJdi9txKMxw8hzfkYcefexz57nRAH,1295.998045,success
1BmU4dAJAKEaDuj3Eswc66UxjbHWdVWu4F,1294.001479,success
3AYePTKYEkfGxvuKDkZABCgrZnSXXhBxPn,1289.636613,success
36ygRZEP2J8JGPek9aAXd3ZiQbKxcbj1Lg,362.5140481,success
1KjjyBY36xDfaNZ7KqJxc1sQ9APESCXH21,1260.775807,success
3EYhkdLwFn3XrM2EzFYDNQb85dwF2ViMiX,100.0000383,success
1Y6Lr71Htj7vwsG1mo5un9WBigrHcdAGH,1244.307937,success
1Kr6QSydW9bFQG1mXiPNNu6WpJGmUa9i1g,5178.997522,success
18iJBAX3BRVZT2i5vkh73TUM9UvAN1ASE3,1236.096876,success
19StTUtzTJdJggtz3Tp1kozm9P1BsgtKQ7,1225.282883,success
16P6cMXdmiiZR5d4L5aa793HwWZ5MomMKu,1217.999581,success
3Bewnk11Wy67yPj1uKkC6cAm2xLV1MPdgh,1215.515741,success
15eSCVaJFFXbFitzNxWwUUCEwpS2dkZK2G,1208.900631,success
1BBpy9Vh2gp78XMsdd8F2bYLtdtAfpsKji,1207.43385,success
165JPvFVSTLqV8seGzY7mumNpzysVSoTKc,1206.349137,success
3MTHTYTQeCZUeBD82ArdpJ65ctAhBBWi7C,1204.944847,success
1APMXEM4SUeR9WBwvUVjAponH9vzeG2fjp,1201.00162,success
1MVLP2kRPNqz8VJUy83LstUoMQzUjgq4Zg,1200.65062,success
1BBhWxUFYb81ZE6ShgMeLvaC8ocw7eWp59,603.4066751,success
1B2KQvEL2wyWiBmxg5rNbHCU4zQmGDgiwH,1200.000716,success
3CAu9MCLNmRTxwpn2d9f9ne1RefLeQevwB,700.0001201,success
14aHSA3xnNpBYyqqZvLbTvrBYELbJhn7NL,1200.00011,success
36ULNbsgQvyS2xDQKPEEhWsBFzrjtrszn6,1196.999761,success
1EaChfhakuSdYdNekHZB8YHe6SdykVg8pu,1193.65154,success
17kPKTWpDKgDES6RT11Xuz2qgyLNBsDrgu,1191.13198,success
145fpEV9Yc8zeCmJjtgxxj2ycS5JU6BzZp,449.6179189,success
1FHJmaZ46UsX6gZzaQQqduA5xcCcsCLcYj,1182.002795,success
1k7rio1YLfhN2JfaAsmsy3PT2oUdqiy8J,1182.00062,success
1ABJkefLkbR7tRF2aLmFUNJAUha68CTEeu,1181.554119,success
14E4jGeo7Gys3DvQThT9AiEq3yvmcpRZ27,1170.000631,success
3Mg8mNG3s7BYERV6eSfhmgz7re1RL3M3dY,1170.000083,success
3DqV7X5h8SEh1URsvQPPPj9QwbiWyoPY26,1167.135518,success
1ER97eChjDM1UgxzuRt3dErZH7C4rVVSnk,1164.999911,success
1Hn62xiJhDsFfgW3bBCPr83TWc18uCa9Du,1159.000188,success
3JNkBLTvtCDL4L3eRjyR99daKjVZKUD3RL,1150.000115,success
32AuuW6Fp9Xecx2Wu9BuL6KFmiWPd8uBru,1150.000115,success
16xSAf5uYCrEgTfXxjrUgq9c5qSjZowSCa,1150.000126,success
3NAjq5RmFHUqGtJ4jTpQX8HpB8S2RctwDJ,1144.490604,success
1GUT2NzCgVsjZj1DsBycCGXntoTTWjTiMG,1142.331644,success
19NNyVDVqco5PRVZRqt9i7ECAP6CuyLZu4,1140.894069,success
3BMEXUJXV82ZDVZRSNt4hswKysRhFS6nxt,10.453506,success
1DowZxD3BVK4EBqWoD6QaES8t277hgmWDv,1137.46924,success
3BMEXcnk6VisDeiKwywXjF6MpTHMriVBsj,11.90344279,success
3Ntk8AfQPX5bQbrwUL7pgBMtPey9x14eh5,1129.123452,success
12At4GGP8J5p4MtdjNy1SPSkqKEM1mw2FS,1128.770384,success
39DDgBYg9mx8WwUsZqjJnV4HzgPhJF6sTS,1121.89257,success
1Fyhd6BWJh6fAtC6rHu19K8FFx5a4aRaXH,1120.043845,success
3CqHiMtsvrANpwmPXjaYiqDeirM5zTdmSY,1119.141546,success
1N5ACP9k2wRUgC3siFRu45MoR9Xkvb6Wmc,1111.000625,success
bc1q2dj7pneatd5gvqacxjkeu5g7yp6myav4p5pce9,1105.13465,success
12yqUYtcCvDgiDgzJTT7DsSCoSifwYavhH,1105.000631,success
1Deavk6rGzR4epvJxPE9eT8uEY274Fx1A4,251.1672038,success
1Dd3QKnvAZC17SvguLq8aoi8JLtQfr532P,1100.100636,success
15USWMmGtSHnnkmcJBrwYrAjtjBg6i4N8w,1100.001227,success
1AJuVk99ygzUoXZiAbBRnSaCMqB5QUJEsn,1100.000126,success
3BMEXvRZp5UTrfiLp1tgTHyf4DManUFxbU,12.5231732,success
1KmaiBSWEwmLcmq1TZzEJqwvmchS6t2n3E,1093.210631,success
39CNqMUb8rCVhA7AySLa53W64PMAxbQWPL,1209.523114,success
351YsHyu7FNeqSQJMNjsbqCoZAeXM9LTHh,1084.98399,success
1Hr5B4sX2U7HtB3erZq4b7mbdJgpM7EsFc,700.0000492,success
1MqgYXfsSAwraRSxBgiQnLCHugNVjJoJ2p,1080.781649,success
3MduYctmkm5Rzz1RhWGmvyEuxUveBDL8mW,210.1143914,success
1PiEKBgsBmCT4VuwFKLdGpXMNh99ebMPf,1078.990636,success
1EV8YeieYEZ7iksGT9jS7KdcbE12pk4FwZ,874.9005068,success
3GKd3BnixSKjxq4mvVTkdyPeZTEhF8YMBz,1070.490404,success
1Dr1AbmuhBa2zBSPABrGcmEdMN4hThPpTG,664.4420667,success
33UnyV6dLGmwf2Tsu1BxZBy9ZhLmDLumWx,1064.518193,success
1JeA5YGM7xX2LiP68zuzQpJ2T1Jf85VZRz,1057.999785,success
1Nq8XVK1ocaBiL6ZswrDPmuqeZixXkFWEU,1055.15383,success
3LvjVpxwsDikf4AbZmEJXWq6hNNoorSJFq,1051.564059,success
1khUbG5x5irP5S8oaDDdNHZffymb5bpXu,1049.000625,success
39uzjbtMDtRJFRCMQdH9rHBEG4x99YFv8H,1044.200933,success
1MchKSZg4ETtfxJdhNXrDxg3hp9UAiNZ96,1037.420631,success
1D4PtqZ8gdX8cBR8VgLSnC53c1tGL9wopJ,1036.031631,success
17t7ouQzXCmfhrtCrQUtRDDoNVF9nmwFvJ,509.6002999,success
1KNxYaLy5HGZmKGH8NzJzUVhomHg84d2y2,1032.609337,success
1DBiF7vyXb8G32EeRjsWdQzSJDjge23tMQ,55.00052679,success
17mTkRHptC9sArDvENtqmVBKFns6h1b9y8,1029.528155,success
1FABBERMjKW3n92ce4gdpiqG9xCCuWHiZQ,1028.451088,success
14g9K1s4SpV8k2CtwTNJt1JWoHSyXG4JWj,1024.492531,success
179MSL5pfSq5JFBeFjZa51zYemqyFugjwv,1023.947365,success
1AyB2Ff33WjN8HyFHGa6UnEypDTnexiuVM,1023.237747,success
1E9N2k8cNt9iP6tWZRGrrWbmLXzY1jmk8J,613.0096437,success
1NxmQpXZD7yzXrTKdTBPGyVa9CphKb4i8t,1020.099709,success
33wbHsWMaf2KSDAWr792oozC4miHLt1VZq,1856.778586,success
1khWP41zrADdWSNwzXQUZGpURPgXHTaux,1010.00062,success
1LUENrGjkjPpdw84hsXNFYvCy5F6ce5hPz,992.7886907,success
3KMAgpMf68g9RXCaBAroEUE4Np2qmBPbB9,206.889039,success
12vZGymxSfbXmYB6tHYS4oM8kMYYBxDZHx,1005.000631,success
1FyGxvtPXCniSqivesC7DwMsKw49KrnU79,1005.000115,success
1Ft5EDWxTwwjAsHNVNRAr2hvjoX7dvxPAh,1004.78381,success
1FSqgEhG4bEzTDLNxfeQ7hLz9E93TRhczn,1004.772129,success
1B1o9yxkweyh7zbjC5EpGNPLDWHsD33NpM,1004.497925,success
112P9ju5uTvvj5JZ6H3SNRy6mqxsXVnB9K,1003.653688,success
1khbFxF6n3oDyMHGhBWjpQZE8TFoVYtSE,1003.000631,success
37UTf3ruv5csr4CWGag2VCqgvenr2YzHV8,1003.000024,success
14WeToVbjbByAUD8GGHRU9BJGwETBFLPKT,1001.250625,success
14qdBdRTvT4i4QZ6iqRhrBj732x9EpoFQC,1001.000625,success
1A6VXviu1guRweCkJiLQy3h9hzfoLawp5d,1000.823464,success
3AVaHvreEHRuvtbmrfst9ypuZ4TPP5vpPj,1000.500115,success
33TGES93nGyf3y4EipwKmrVbjn2B3MLvit,1000.500115,success
39dHaYwM9dmMZTkEUotFNN6bGTttJpVpTX,1000.362882,success
1Au1PEH71fsKfhgHSGN77CmH9tVmURriAY,1000.23382,success
1Mjundq2zvjzRKy6VbTfPKsAZhVZe4dLtY,1000.201164,success
1AqT5hjdZjDVs98tAwHYLcoFsfxtABD2Wu,284.0776907,success
34RkmTYmTzCAhqi9dwNn9Ag9eeRaLnHnjC,1000.044559,success
1N4oQJQWew92Cvhsd9bMKxmzJGftarBZMZ,850.0097268,success
1NpC4gu2yA5NgdbL556EB5d1Qr2PiAe6rA,1000.007461,success
3NC6Z8sgfnXNwLKiYMY92xtGmTEiGUxZqk,1000.00431,success
1NjDkzqXL27SaJPuEYSE4XapbAJBgb7Wwz,1000.003874,success
1nJ39zzTMJCygGxw3PZXKydSk7mNnC7SQ,1000.003413,success
1Au17NJipcVz2CDbVJBYBajR4AkinbLT7P,1000.002991,success
18xjbYXKfohTNrX41g1GAzzjh1sjJPzRqd,1000.001626,success
12zgpEbXRs9JzXRckvdkQFfu99jn521Dfi,1000.00122,success
1Dg5eLjUu8tp5Rhkq1iG9XNPoryrPLQA15,1000.001131,success
1Ab1BCNuYwGtfDKgJWh81zbeyB7HWNc9xJ,1000.001131,success
1H5w365zcRVLGGSzxQUTsaR4e5rkjXDRHr,1000.001083,success
1JecCTLDLgo7wEZrsYpUFLSZEpi6DJPK7d,1000.001077,success
1D4c6FjVrim1jppRWy1DNLjrx4uogZBwkJ,1000.001089,success
12HQsSH5JXKphCyDhHG56s4hnLysX7qans,1000.001006,success
1Mnc9YWgfSyyut8wdKDNznYhi2NvYnsqCw,1000.000932,success
1LcKmgPFaXpJui5LMbaogk7A88kwdJK9Rg,1000.000826,success
1DFxKaDmq1cuzLjo949quvWqPA3UVu3hP7,1000.000831,success
1Au1uZnK87eUMoJKRL9S3wroM29AiUQtL5,1000.000836,success
1PmLAqBiiCTpq6hc8BJ3wa8hJtyjNPdvHE,1000.001625,success
1H1ECjR96iAiTpiVaooQwcV9JHxf57vg2m,1000.00082,success
16hr6GDzWvBrkhSg5337jTrUnrs7Z9GdS9,1000.000825,success
16TkpJm34XjeVdZZckTWAn1dqYbX5v7K4a,1000.000825,success
13aNpzpiRe2VfupbroMWv68Q2VbJrnWdXP,1000.000825,success
1Au1fALPbBY4qA1YRPUC9GBKm8gAZJ1CCN,1000.00072,success
1AwpCykpTxiNhu6eTH62YcXVfBEcTM4Sai,1000.00072,success
1uU9y4LSM3vKrD4R2iQqhMa1kW6d3kKUk,1000.000702,success
1PNwELxYci8bcMn3D9JBpqoANXuHTZ88YM,1000.000631,success
1Mz9MJ3Tvm8vjZrdTDXSoJrL54uUGjh459,1000.000631,success
1MD9WPJwzHVPTvXbuzEaFHaqLqqzvypxUN,1000.00062,success
1M1nMKdPHNehcnNa7z1DrrboKZ1FCKKAM1,1000.000626,success
1L9oHjwBs5VVtrKFT6gXMAwqdobfhMZaWF,1000.000626,success
1H5hXypTRciskxVC5nPGEF6Cw24F1AzC4,1000.000637,success
1FnSAxX7K93uzZDU7YBvic4YMdpoDBrzSJ,1000.000626,success
1ECE8LSkmUDPYNAkysCJTzbQePunxdX2kj,1000.000631,success
1CVyPG2eMjQhFiS84r1eddFjhCfu4RfmDS,1000.000626,success
1BNSd5s2wUm48PwVkf8CUYKabhM4iiHPmx,1000.000637,success
19GxhCCB59ZYYSTGSFrd5imG6wPWbhd4zr,1000.000631,success
19C5VdmSD3SF8f7Che4t2hxHHWPjKPGegt,1000.000631,success
14xWSU6vrV7H285PR96pGtvqg6XLfycSt4,1000.000642,success
13nrX5r86ohQKRLKaxQVvc7qJWVLfoFJ35,1000.000626,success
13XyAhrj45wSCJPwzutin3gjX1T2JLnh3t,1000.000626,success
13N2qrZj54B8HrhKR65aneA3Cj2AE8XE7G,1000.000626,success
12dvRka7H1AydknnwqdsX9trXHbNZFzE57,1000.000649,success
1khKqY1WeuaFqzq4spQnN2fYMNNuMtmxj,1000.00062,success
1QFET85uxFHhud5T8RVYp8hzCbdfYHvz6x,1000.000631,success
1PyfQYtsPnGd6ohu1HVHnT2HigCicF7Acp,1000.00062,success
1PVtFeBMdzPyScdukxG6Kom5JiTzozU72H,1000.000625,success
1NzHXRDizgEGaJZfBG46k66QXpRzDrtpZo,1000.000625,success
1NZGfyiibSHZDFpLHGr7LX1QqQfkYQ8gUw,1000.000625,success
1NMLZVByBdAcY7UmhwCU4m1oUFVD9JbSpL,1000.000625,success
1MPStDkvNuoQo3BkVqL2dtyu62hNk8Bgn8,1000.00062,success
1MJ7uvPRVc7GN3AUHvtQmUUE4S1m81EDxw,1000.000636,success
1KxTeAd5sLdemKJUX9AFvRBivzYjVLfn1F,1000.000625,success
1KsarsU3U2hVTQcbDWPS61HXt4oWC2AkgJ,1000.000625,success
1KiQNazvLpchWb8rZx3VqhyaE56PXxcuYB,1000.00064,success
1KVyYVs7qbzuZt4s6M1hKRwtQZm2QQZLiA,1000.000631,success
1KSKKTX1Vh4QCZYaxU7Dj9MMKUqwUA6qJT,1000.00062,success
1JqbjpSommDxXJmXYPBXidcAw6ZPmd7v3n,1000.000625,success
1JbnJYGxYjRSTkf17gWuxmbXvA52VX1EBP,1000.00062,success
1JaVPjPHZgrBBwS3XW1w4KFUZFwvuAwtVV,1000.00062,success
1JE2qgYcf6bX8i4eGAL39v6syhcsWR8EKE,1000.00062,success
1J2a36ac4LoK7bisFci4NWeKZ426BZKqJN,1000.00062,success
1HYfivTqoSzjqy6eawyitWoK8HvigtU3yb,1000.000625,success
1HCwzgYBxrPtbRTupJTuoop2udJX6iW3U5,1000.000625,success
1G6jwPp5dGbzmdvyX98REt4X7moBYME3qy,1000.000631,success
1EqGWHKPrJZzLzUFTULLA3caYnQv53wQJP,1000.001615,success
1EhXAfSTJbfpzJp9AQCrWHAPTnqWFgeEQv,1000.000625,success
1EcJrSJTGmrhHYqxFwGjcWESEDTMwTyTEj,1000.000625,success
1Dbvh6L8Ce22bnfe4uMVqXZb19ift8ohqx,1000.000625,success
1DWQ6tDZaFiBxAV5Gm3JQCZAJQQ9kU9VfX,1000.000625,success
1DMfS71RmW7961TowcM4WPQpMoTfZnjbgR,1000.000631,success
1DJv2uPEQi7UB7MSmeqmpUGuEvJnpS5mDA,1000.000625,success
1CoPFgnF4kcXizu2efzD94ApdUPc73yZiC,1000.000625,success
1CSXJ4kB7Y9hp3MVHSs7qbzsF3xuFcQLXK,1000.000631,success
1C2GX9UtXGDBLTzdmdpywmgYxyPzWCmSTP,1000.000625,success
1BrpK5VRnWb5mVaNATXy5Cf8jjUHqF3pvy,1000.000631,success
1B8C6LkjpQHg6PnHzujfg3ujZ7Z3C9pEqW,1000.000631,success
1Atpo8TGJPkUtLreMrKzCGUUrxcYBHafA4,1000.000631,success
1AbVjHyy52HpaHC9RCiSFszXzgPEhHcQqj,1000.000631,success
1AWe32boSBj88Uxvdu4nnVZffZ3oPeLits,1000.000631,success
1ANSato2K79wt7Lt1SzaShi6S2Zwu1fc4f,1000.000625,success
19FXykcZNxz2ZbuVW9erRNosduXDXTmHy7,1000.000614,success
18ty9e6JoAoTFE2PotYADAGaBDX1n87tMd,1000.000625,success
17u63RjSg5cvfzYhWQUusJ4Pj3JQkC79Bf,1000.000625,success
17tEH87i9gpoFYbs88z2PoabpNYChMfs1P,1000.00062,success
17pE1V6ZgNyPwsYtXaR1tJuZvvtcry8ukt,1000.000636,success
17FPdPcc86QEfqoVuSBoc6khJDqS9qZUFw,1000.000631,success
16PAdwKR79mR24PqunHUkTjzw5hxTWMjQc,1000.000625,success
16GJ3zu1p6Ps59wRLGWPTUXFnbyBXdwkCv,1000.00062,success
16D68ce8dDRqospW425DAD4LizRXv7rC7u,1000.00062,success
15cq9ht4HkJSmgwDKneftyxwuYGvnBrKJi,1000.00062,success
15LMDu1BdXe4hWuqv4XQtUoTczh1d16en6,1000.000625,success
14WWrJMGPo43mAoLXoH53pREAEUAFFW66T,1000.000625,success
